Location,Address,Resolved Address,Wind Direction,Latitude,Cloud Cover,Minimum Temperature,Date time,Precipitation,Dew Point,Relative Humidity,id,Precipitation Cover,Longitude,Info,Temperature,Maximum Temperature,Visibility,Wind Speed,Heat Index,Weather Type,Snow Depth,Sea Level Pressure,Name,Wind Gust,Wind Chill
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",223,,,65.4,08/17/2019 03:00:00,,39.9,39.15,,,,,65.4,65.4,10,7.4,,,,1007.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",209,,11.5,65.4,08/17/2019 04:00:00,,39.9,39.15,,,,,65.4,65.4,10,9.1,,,,1007.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",175,,11.5,65.5,08/17/2019 05:00:00,,39.7,38.78,,,,,65.5,65.5,10,6.5,,,,1006.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",185,,30,65.3,08/17/2019 06:00:00,,46.6,50.75,,,,,65.3,65.3,10,13.8,,,,1006.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",165,,30,64.4,08/17/2019 07:00:00,,46.4,52.01,,,,,64.4,64.4,10,9.9,,,,1007.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",150,,30,69.8,08/17/2019 08:00:00,,46.6,43.46,,,,,69.8,69.8,10,9.9,,,,1007.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",245,,30,75.6,08/17/2019 09:00:00,,42.3,30.37,,,,,75.6,75.6,10,9.9,,,,1007,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",235,,15.1,80,08/17/2019 10:00:00,,39.6,23.65,,,,,80,80,10,7.5,,,,1006.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",330,,39.9,83.9,08/17/2019 11:00:00,,35.9,17.99,,,,,83.9,83.9,10,5.8,81.1,,,1006.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",30,,90,84.8,08/17/2019 12:00:00,,34.7,16.67,,,,,84.8,84.8,10,8.6,81.8,,,1006.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",235,,90,86.8,08/17/2019 13:00:00,,34.9,15.77,,,,,86.8,86.8,10,12.1,83.3,Thunderstorm,,1005.5,,36.7,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",265,,90,86.5,08/17/2019 14:00:00,,34.4,15.66,,,,,86.5,86.5,10,6.4,83,,,1005.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",240,,70.2,88.7,08/17/2019 15:00:00,,31.8,13.13,,,,,88.7,88.7,10,8.1,84.8,,,1004.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",199,,90,88.3,08/17/2019 16:00:00,,34,14.54,,,,,88.3,88.3,10,7.5,84.5,,,1004,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",25,,90,82.6,08/17/2019 17:00:00,,40.7,22.72,,,,,82.6,82.6,10,22.5,80.4,,,1005.6,,35.6,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",65,,70.2,81.8,08/17/2019 18:00:00,,39.2,21.97,,,,,81.8,81.8,10,11,79.8,,,1006.1,,33.3,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",105,,90,76.7,08/17/2019 19:00:00,,40.9,27.72,,,,,76.7,76.7,10,10.3,,,,1007,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",155,,90,74.5,08/17/2019 20:00:00,,41.3,30.29,,,,,74.5,74.5,10,12.1,,,,1007,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",145,,50,70.7,08/17/2019 21:00:00,,41.7,35.01,,,,,70.7,70.7,10,9.7,,,,1007.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",261,,15.4,70.5,08/17/2019 22:00:00,,39.2,31.91,,,,,70.5,70.5,10,2.9,,,,1008.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",202,,27,70,08/17/2019 23:00:00,,38.1,31.17,,,,,70,70,10,7.6,,,,1008.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",219,,27,68.3,08/18/2019 00:00:00,,39.3,34.63,,,,,68.3,68.3,10,8,,,,1008.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",231,,19.2,65.5,08/18/2019 01:00:00,,38.2,36.5,,,,,65.5,65.5,10,8.7,,,,1008.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",172,,11.5,65.5,08/18/2019 02:00:00,,36.6,34.29,,,,,65.5,65.5,10,5.4,,,,1008.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",241,,11.5,64.5,08/18/2019 03:00:00,,37.1,36.21,,,,,64.5,64.5,10,8.7,,,,1008,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",283,,,60.5,08/18/2019 04:00:00,,39.6,45.96,,,,,60.5,60.5,10,11,,,,1008.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",90,,30,58.8,08/18/2019 05:00:00,,44.2,58.28,,,,,58.8,58.8,10,5.2,,,,1010.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",144,,60.2,53.8,08/18/2019 06:00:00,,46.6,76.68,,,,,53.8,53.8,6.5,6.9,,Mist,,1011.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",149,,60.2,54.9,08/18/2019 07:00:00,,52.5,91.56,,,,,54.9,54.9,6.5,6.9,,Mist,,1012.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",30,,75.2,56.7,08/18/2019 08:00:00,,53.2,87.78,,,,,56.7,56.7,8.5,5.3,,,,1013.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",10,,95,58.2,08/18/2019 09:00:00,,52.5,81.42,,,,,58.2,58.2,10,2.9,,,,1014,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",210,,30,63.1,08/18/2019 10:00:00,,52.5,68.5,,,,,63.1,63.1,10,4.6,,,,1013.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",350,,30,68.9,08/18/2019 11:00:00,,52,54.82,,,,,68.9,68.9,10,2.3,,,,1012.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",50,,30,74.9,08/18/2019 12:00:00,,51.3,43.67,,,,,74.9,74.9,10,2.9,,,,1011.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",199,,30,81.9,08/18/2019 13:00:00,,50.9,34.08,,,,,81.9,81.9,10,6.4,80.8,,,1010.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",70,,30,88.3,08/18/2019 14:00:00,,49,25.97,,,,,88.3,88.3,10,8.1,85.4,,,1009.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",40,,30,91.9,08/18/2019 15:00:00,,41.2,17.22,,,,,91.9,91.9,10,6.4,87.8,,,1008.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",15,,30,92.3,08/18/2019 16:00:00,,36.8,14.3,,,,,92.3,92.3,10,9.7,88,,,1008.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",50,,39.9,93.2,08/18/2019 17:00:00,,35.6,13.28,,,,,93.2,93.2,10,6.9,88.8,,,1008.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",100,,50,91.4,08/18/2019 18:00:00,,37.4,15.07,,,,,91.4,91.4,10,9.2,87.2,,,1008.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",75,,50,89.3,08/18/2019 19:00:00,,41.7,19.03,,,,,89.3,89.3,10,9.2,85.6,,,1009,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",95,,39.9,83.7,08/18/2019 20:00:00,,43.5,24.44,,,,,83.7,83.7,10,7.5,81.3,,,1009.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",145,,30,77.9,08/18/2019 21:00:00,,45.2,31.49,,,,,77.9,77.9,10,12.6,,,,1011.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",165,,11.5,75.4,08/18/2019 22:00:00,,48.5,38.67,,,,,75.4,75.4,10,5.5,,,,1011.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",242,,11.5,72.6,08/18/2019 23:00:00,,46.8,39.87,,,,,72.6,72.6,10,5.8,,,,1011.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",264,,5.7,73.1,08/19/2019 00:00:00,,44,35.23,,,,,73.1,73.1,10,7.1,,,,1010.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",252,,,70.9,08/19/2019 01:00:00,,41.5,34.54,,,,,70.9,70.9,10,6.7,,,,1010.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",262,,,70.1,08/19/2019 02:00:00,,39.1,32.35,,,,,70.1,70.1,10,7.3,,,,1010.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",235,,5.8,69.5,08/19/2019 03:00:00,,37.3,30.68,,,,,69.5,69.5,10,5.2,,,,1010,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",263,,9.7,68.1,08/19/2019 04:00:00,,36.2,30.89,,,,,68.1,68.1,10,4.9,,,,1010,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",267,,9.7,66.1,08/19/2019 05:00:00,,35.8,32.61,,,,,66.1,66.1,10,5.6,,,,1010.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",260,,50,62.3,08/19/2019 06:00:00,,41.2,45.83,,,,,62.3,62.3,10,1.7,,,,1011.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",200,,70.2,64.1,08/19/2019 07:00:00,,40.9,42.58,,,,,64.1,64.1,10,4.1,,,,1012.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",235,,70.2,71.8,08/19/2019 08:00:00,,39.4,30.87,,,,,71.8,71.8,10,8.6,,,,1012.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",230,,60.2,77,08/19/2019 09:00:00,,38.8,25.28,,,,,77,77,10,8.1,,,,1013,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",245,,60.2,83.7,08/19/2019 10:00:00,,33.1,16.25,,,,,83.7,83.7,10,3.4,80.9,,,1012.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",285,,60.2,87.5,08/19/2019 11:00:00,,32.4,13.94,,,,,87.5,87.5,10,3.4,83.9,,,1012.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",130,,60.2,89.3,08/19/2019 12:00:00,,29.7,11.8,,,,,89.3,89.3,10,1.7,85.3,,,1012.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",120,,40.1,93.4,08/19/2019 13:00:00,,27.2,9.41,,,,,93.4,93.4,10,6.4,88.8,,,1011.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",110,,50,94.1,08/19/2019 14:00:00,,27.9,9.45,,,,,94.1,94.1,10,5.8,89.4,,,1011,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",110,,50,95,08/19/2019 15:00:00,,27.5,9.05,,,,,95,95,10,9.9,90.2,,,1010.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",210,,50,95.2,08/19/2019 16:00:00,,29.2,9.65,,,,,95.2,95.2,10,5.7,90.4,,,1009.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",110,,69.8,93.7,08/19/2019 17:00:00,,29.5,10.23,,,,,93.7,93.7,10,5.7,89,,,1010.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",110,,90,92.9,08/19/2019 18:00:00,,32,11.59,,,,,92.9,92.9,10,6.9,88.4,,,1010.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",130,,50,89,08/19/2019 19:00:00,,35,14.78,,,,,89,89,10,6.9,85.1,,,1010.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",125,,90,83.9,08/19/2019 20:00:00,,36.4,18.38,,,,,83.9,83.9,10,6.4,81.1,,,1010.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",145,,90,78.5,08/19/2019 21:00:00,,38.2,23.51,,,,,78.5,78.5,10,6.9,,,,1010.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",275,,34.6,80.1,08/19/2019 22:00:00,,34.4,19.21,,,,,80.1,80.1,10,6.3,78.6,,,1011,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",268,,19.2,77.6,08/19/2019 23:00:00,,36.5,22.68,,,,,77.6,77.6,10,10.6,,,,1010.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",282,,19.2,75.7,08/20/2019 00:00:00,,40.9,28.69,,,,,75.7,75.7,10,10.7,,,,1011.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",274,,5.8,73.8,08/20/2019 01:00:00,,36.9,26.07,,,,,73.8,73.8,10,8.6,,,,1011.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",200,,11.5,70.5,08/20/2019 02:00:00,,38.2,30.64,,,,,70.5,70.5,10,1.8,,,,1011.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",114,,11.5,69.7,08/20/2019 03:00:00,,38.2,31.53,,,,,69.7,69.7,10,4.9,,,,1012.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",267,,11.5,67,08/20/2019 04:00:00,,37.1,33.21,,,,,67,67,10,5.8,,,,1012.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",205,,40.1,64.8,08/20/2019 05:00:00,,40.5,40.82,,,,,64.8,64.8,10,4.6,,,,1012.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",215,,70.2,64.3,08/20/2019 06:00:00,,38.6,38.67,,,,,64.3,64.3,10,8.1,,,,1013.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",210,,90,64.9,08/20/2019 07:00:00,,38.5,37.74,,,,,64.9,64.9,10,2.9,,,,1014,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",150,,69.8,72.1,08/20/2019 08:00:00,,39.5,30.75,,,,,72.1,72.1,10,6.9,,,,1014,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",235,,69.8,79.7,08/20/2019 09:00:00,,36.2,20.94,,,,,79.7,79.7,10,4.6,,,,1014,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",240,,50,84.4,08/20/2019 10:00:00,,35.4,17.42,,,,,84.4,84.4,10,1.7,81.5,,,1013.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",30,,69.8,90.2,08/20/2019 11:00:00,,33.1,13.17,,,,,90.2,90.2,10,8,86.1,,,1013.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",25,,69.8,92.7,08/20/2019 12:00:00,,33.2,12.25,,,,,92.7,92.7,10,10.4,88.2,,,1013.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",60,,50,94.1,08/20/2019 13:00:00,,36.5,13.38,,,,,94.1,94.1,10,8,89.6,,,1012.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",55,,39.9,95.6,08/20/2019 14:00:00,,35.2,12.1,,,,,95.6,95.6,10,9.7,90.9,,,1012.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",50,,39.9,95.2,08/20/2019 15:00:00,,33.9,11.67,,,,,95.2,95.2,10,8.1,90.5,,,1011.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",320,,39.9,96.3,08/20/2019 16:00:00,,34.5,11.55,,,,,96.3,96.3,10,6.4,91.5,,,1010.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",335,,39.9,96.1,08/20/2019 17:00:00,,33.1,10.99,,,,,96.1,96.1,10,5.2,91.2,,,1010.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",30,,90,94.7,08/20/2019 18:00:00,,34,11.87,,,,,94.7,94.7,10,10.9,90.1,,,1010.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",70,,90,84.9,08/20/2019 19:00:00,,48.8,28.71,,,,,84.9,84.9,10,18.4,82.6,,,1012.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",75,,90,80.5,08/20/2019 20:00:00,,50.7,35.42,,,,,80.5,80.5,10,12.1,79.9,,,1012.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",120,,90,72.5,08/20/2019 21:00:00,,57.4,59.05,,100,,,72.5,72.5,10,17.4,,"Thunderstorm, Light Rain",,1014.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",290,,34.6,74.8,08/20/2019 22:00:00,,53.9,48.23,,,,,74.8,74.8,10,2.2,,,,1014.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",227,,34.6,71.6,08/20/2019 23:00:00,,54.8,55.34,,,,,71.6,71.6,10,6,,,,1014.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",135,,34.6,71.1,08/21/2019 00:00:00,,54.5,55.75,,,,,71.1,71.1,10,3.8,,,,1014.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",239,,9.7,69.3,08/21/2019 01:00:00,,54,58.3,,,,,69.3,69.3,10,5.3,,,,1013.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",310,,9.7,67.4,08/21/2019 02:00:00,,54.1,62.39,,,,,67.4,67.4,10,9.8,,,,1013,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",83,,77,65.2,08/21/2019 03:00:00,,59.3,81.11,,,,,65.2,65.2,10,10.5,,,,1013.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",58,,84.7,63.8,08/21/2019 04:00:00,,61,90.39,,,,,63.8,63.8,10,9.4,,,,1014.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",111,,100,63.5,08/21/2019 05:00:00,,59,85.39,,,,,63.5,63.5,10,5.6,,,,1015.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",165,,95,62,08/21/2019 06:00:00,,58.3,87.73,,,,,62,62,10,4.6,,,,1016.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",140,,90,62.8,08/21/2019 07:00:00,,58.5,85.8,,,,,62.8,62.8,10,2.4,,,,1016.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",130,,60.2,65,08/21/2019 08:00:00,,59.4,81.89,,,,,65,65,10,2.4,,,,1017,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",125,,90,69.8,08/21/2019 09:00:00,,58.3,66.82,,,,,69.8,69.8,10,8.1,,,,1017.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",140,,50,71.9,08/21/2019 10:00:00,,57.6,60.9,,,,,71.9,71.9,10,4,,,,1017.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",179,,50,75.1,08/21/2019 11:00:00,,57.6,54.61,,,,,75.1,75.1,10,5.8,,,,1017.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",40,,70.2,78.3,08/21/2019 12:00:00,,57.6,49.06,,,,,78.3,78.3,10,2.3,,,,1016.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",,,70.2,80.6,08/21/2019 13:00:00,,56.5,43.69,,,,,80.6,80.6,10,,80.7,,,1015.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",189,,90,80.2,08/21/2019 14:00:00,,56.7,44.76,,,,,80.2,80.2,10,9.2,80.4,,,1014.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",239,,90,79.3,08/21/2019 15:00:00,,56.3,45.35,,,,,79.3,79.3,10,6.9,,,,1014.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",234,,100,79.7,08/21/2019 16:00:00,,56.3,44.68,,,,,79.7,79.7,10,5.8,,,,1014.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",125,,100,79.7,08/21/2019 17:00:00,,54.7,42.13,,,,,79.7,79.7,10,6.9,,,,1014.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",155,,100,79.3,08/21/2019 18:00:00,,54.9,43.19,,,,,79.3,79.3,10,5.3,,Lightning Without Thunder,,1014.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",310,,95,76.3,08/21/2019 19:00:00,,58.6,54.29,,,,,76.3,76.3,10,11.5,,"Thunderstorm, Light Rain",,1014,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",86,,95,64.8,08/21/2019 20:00:00,0.1,58.6,80.08,,100,,,64.8,64.8,10,13.7,,"Lightning Without Thunder, Thunderstorm, Light Rain",,1016.4,,34.4,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",131,,95,69.6,08/21/2019 21:00:00,,51.8,53.1,,,,,69.6,69.6,10,11.4,,Light Rain,,1017.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",205,,34.6,69,08/21/2019 22:00:00,,47.8,46.73,,100,,,69,69,10,13.4,,,,1013.6,,31.1,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",300,,27,67.1,08/21/2019 23:00:00,,49,52.15,,,,,67.1,67.1,10,3.5,,,,1014.1,,33.3,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",270,,19.2,63.4,08/22/2019 00:00:00,,51.9,66.1,,,,,63.4,63.4,10,7.1,,,,1015.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",224,,15.4,62.5,08/22/2019 01:00:00,,51,65.98,,,,,62.5,62.5,10,7.2,,,,1014,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",265,,15.4,63.1,08/22/2019 02:00:00,,51.6,66.11,,,,,63.1,63.1,10,11.6,,,,1013.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",321,,5.8,61.9,08/22/2019 03:00:00,,57.1,84.44,,,,,61.9,61.9,10,8.8,,,,1013.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",220,,15.1,57.6,08/22/2019 04:00:00,,52.7,83.85,,,,,57.6,57.6,10,6.9,,,,1013.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",235,,30,56.7,08/22/2019 05:00:00,,52.5,86.02,,,,,56.7,56.7,10,6.9,,,,1013.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",210,,50,56.7,08/22/2019 06:00:00,,54.2,91.56,,,,,56.7,56.7,10,6.9,,,,1013.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",170,,50,57.5,08/22/2019 07:00:00,,55.4,92.54,,,,,57.5,57.5,10,7.5,,,,1013.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",190,,39.9,63,08/22/2019 08:00:00,,56.8,79.95,,,,,63,63,10,2.3,,,,1013,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",350,,30,67.8,08/22/2019 09:00:00,,57.4,69.28,,,,,67.8,67.8,10,1.7,,,,1011.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",120,,30,72.1,08/22/2019 10:00:00,,55.8,56.72,,,,,72.1,72.1,10,4.6,,,,1010.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",260,,30,78.8,08/22/2019 11:00:00,,54.2,42.69,,,,,78.8,78.8,10,3.4,,,,1009.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",210,,39.9,84.6,08/22/2019 12:00:00,,47,27.05,,,,,84.6,84.6,10,2.9,82.3,,,1008.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",150,,50,88.7,08/22/2019 13:00:00,,42.3,19.83,,,,,88.7,88.7,10,3.4,85.1,,,1007.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",295,,90,86.6,08/22/2019 14:00:00,,39.6,19.07,,,,,86.6,86.6,10,10.9,83.3,Lightning Without Thunder,,1007.7,,31.1,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",190,,70.2,84.8,08/22/2019 15:00:00,,40.3,20.78,,,,,84.8,84.8,10,13.2,81.9,,,1008.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",175,,90,84.2,08/22/2019 16:00:00,,38.7,19.96,,,,,84.2,84.2,10,15.6,81.4,,,1007.7,,39.1,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",175,,90,87,08/22/2019 17:00:00,,36.9,17.01,,,,,87,87,10,17.3,83.5,,,1007.1,,29.8,
